die_id,lot_id,timestamp,iddq,leakage_current,prop_delay
COMP_80805,2,0,5.0892,9.3801,197.4581
COMP_80805,2,24,5.072,10.2624,199.6862
COMP_80805,2,96,4.9674,10.7243,202.5526
COMP_80805,2,168,5.0598,11.0471,203.982
COMP_80806,20,0,5.9203,10.1304,206.3835
COMP_80806,20,24,5.7592,11.1193,208.6348
COMP_80806,20,96,5.7023,11.4807,234.9886
COMP_80806,20,168,5.6876,11.6879,312.281
COMP_80807,42,0,5.3165,9.4106,191.9474
COMP_80807,42,24,5.1435,10.4587,193.7276
COMP_80807,42,96,5.0448,10.8174,196.5318
COMP_80807,42,168,4.8535,10.7425,198.2332
COMP_80808,5,0,4.8999,10.9147,203.0567
COMP_80808,5,24,4.7602,11.8468,205.4884
COMP_80808,5,96,4.7379,12.1072,207.8546
COMP_80808,5,168,4.8778,12.3743,209.1498
COMP_80809,24,0,4.3515,6.854,205.6624
COMP_80809,24,24,4.5088,7.8093,208.4816
COMP_80809,24,96,4.3602,8.226,210.8695
COMP_80809,24,168,4.3518,8.4297,211.8771
COMP_80810,40,0,5.1868,10.2283,200.7868
COMP_80810,40,24,5.2335,11.2568,203.2404
COMP_80810,40,96,5.06,11.5085,205.4349
COMP_80810,40,168,4.9932,11.8757,207.4817
COMP_80811,36,0,5.1785,10.9187,196.4288
COMP_80811,36,24,5.2391,11.8509,198.4853
COMP_80811,36,96,5.3245,12.3394,201.1241
COMP_80811,36,168,25.9475,46.6743,202.9031
COMP_80812,29,0,5.1026,8.3922,198.7565
COMP_80812,29,24,5.1762,9.2971,200.8667
COMP_80812,29,96,5.1054,9.6084,203.4472
COMP_80812,29,168,5.1169,9.8705,205.1057
COMP_80813,38,0,4.2735,9.4252,203.9588
COMP_80813,38,24,4.3517,10.3088,206.9008
COMP_80813,38,96,4.2575,10.5758,208.8531
COMP_80813,38,168,4.423,10.8128,210.5529
COMP_80814,19,0,4.4371,9.128,205.301
COMP_80814,19,24,4.3264,10.1243,207.3743
COMP_80814,19,96,4.2308,10.5073,228.3428
COMP_80814,19,168,4.2349,10.6439,273.3798
COMP_80815,0,0,4.6381,10.75,193.0977
COMP_80815,0,24,4.5996,11.74,195.1974
COMP_80815,0,96,4.5012,12.154,197.9662
COMP_80815,0,168,4.7956,12.2727,199.6665
COMP_80816,34,0,5.5385,9.5694,195.0918
COMP_80816,34,24,5.654,10.484,197.5645
COMP_80816,34,96,5.5514,10.9738,199.8294
COMP_80816,34,168,5.5425,11.1611,201.6397
COMP_80817,42,0,4.9032,8.4397,193.3383
COMP_80817,42,24,4.8736,9.6324,195.4402
COMP_80817,42,96,4.9656,10.2947,197.6695
COMP_80817,42,168,4.8764,10.4573,199.3383
COMP_80818,25,0,5.2278,10.9236,210.8695
COMP_80818,25,24,5.2671,11.8231,213.0625
COMP_80818,25,96,5.6296,12.3615,215.7086
COMP_80818,25,168,5.2845,12.405,217.537
COMP_80819,20,0,5.9295,10.2824,203.8273
COMP_80819,20,24,5.9751,11.3737,205.832
COMP_80819,20,96,5.8815,11.609,208.3285
COMP_80819,20,168,5.8526,11.9676,210.2304
COMP_80820,9,0,5.2228,10.9505,199.9772
COMP_80820,9,24,4.9519,12.1448,203.4028
COMP_80820,9,96,5.0737,12.3663,205.2244
COMP_80820,9,168,5.1985,12.6632,206.5339
COMP_80821,44,0,4.1567,9.6055,201.7353
COMP_80821,44,24,4.2184,10.3199,204.1748
COMP_80821,44,96,4.2773,10.7358,206.5805
COMP_80821,44,168,4.2086,10.9902,207.9556
COMP_80822,28,0,5.2583,10.2853,199.9434
COMP_80822,28,24,5.3176,11.161,202.3394
COMP_80822,28,96,5.4146,11.7172,204.85
COMP_80822,28,168,5.5074,11.8099,206.463
COMP_80823,2,0,5.3537,8.3492,199.3834
COMP_80823,2,24,5.5039,9.3187,201.3652
COMP_80823,2,96,5.5177,9.7177,203.9835
COMP_80823,2,168,5.5181,9.93,205.75
COMP_80824,42,0,5.1906,9.8436,191.6235
COMP_80824,42,24,4.9786,10.7994,193.4905
COMP_80824,42,96,4.9048,11.2027,196.029
COMP_80824,42,168,5.1166,11.3129,197.5568
COMP_80825,40,0,5.1173,10.2248,200.754
COMP_80825,40,24,5.3405,11.1676,203.2305
COMP_80825,40,96,5.4345,11.4506,205.9983
COMP_80825,40,168,5.4174,11.6745,206.9389
COMP_80826,42,0,4.9933,9.3299,190.6347
COMP_80826,42,24,4.6905,10.6336,193.1887
COMP_80826,42,96,4.8754,10.8654,195.4294
COMP_80826,42,168,5.0127,10.9126,196.797
COMP_80827,40,0,5.2992,9.8297,201.6996
COMP_80827,40,24,5.3524,10.8611,204.2396
COMP_80827,40,96,5.5212,11.2047,206.7356
COMP_80827,40,168,5.4411,11.309,208.7327
COMP_80828,12,0,5.202,8.8554,199.5898
COMP_80828,12,24,4.9616,9.631,202.5873
COMP_80828,12,96,5.3345,10.1228,204.6224
COMP_80828,12,168,5.2224,10.244,206.0695
COMP_80829,8,0,5.0938,9.507,200.024
COMP_80829,8,24,5.1269,10.6299,202.4023
COMP_80829,8,96,5.1128,11.0534,205.7345
COMP_80829,8,168,5.2444,11.153,206.7068
COMP_80830,45,0,4.6216,8.3829,204.5268
COMP_80830,45,24,4.6156,9.1765,207.2433
COMP_80830,45,96,4.6094,9.8907,209.1818
COMP_80830,45,168,4.538,9.936,211.2258
COMP_80831,15,0,5.0231,11.4618,201.0534
COMP_80831,15,24,4.8284,12.4926,203.7192
COMP_80831,15,96,4.7651,12.8007,206.1171
COMP_80831,15,168,4.6791,13.0894,207.2482
COMP_80832,48,0,5.2742,10.1256,202.2584
COMP_80832,48,24,5.2365,11.206,204.517
COMP_80832,48,96,5.3301,11.7587,206.6202
COMP_80832,48,168,5.4091,11.777,208.3793
COMP_80833,46,0,4.7972,10.4038,192.2467
COMP_80833,46,24,4.5918,11.2417,195.1022
COMP_80833,46,96,4.6607,11.7699,197.3013
COMP_80833,46,168,4.6912,11.841,199.3641
COMP_80834,27,0,5.2862,9.7211,197.2349
COMP_80834,27,24,5.4266,10.7594,199.5631
COMP_80834,27,96,5.2827,11.248,201.8448
COMP_80834,27,168,5.322,11.5216,203.5397
COMP_80835,27,0,5.5126,9.7163,196.789
COMP_80835,27,24,5.634,10.904,199.1009
COMP_80835,27,96,5.7013,11.3411,201.3557
COMP_80835,27,168,5.3329,11.5174,203.2688
COMP_80836,10,0,4.8327,9.6159,190.405
COMP_80836,10,24,5.011,10.6223,192.5241
COMP_80836,10,96,4.8567,10.8531,195.086
COMP_80836,10,168,4.8934,11.2018,196.2469
COMP_80837,43,0,4.7874,9.5341,199.1613
COMP_80837,43,24,4.6262,10.5219,202.1873
COMP_80837,43,96,4.1906,10.762,204.4989
COMP_80837,43,168,4.7807,11.1323,205.6225
COMP_80838,29,0,5.059,8.2278,199.37
COMP_80838,29,24,5.1376,9.1106,201.8424
COMP_80838,29,96,5.0323,9.4235,204.1405
COMP_80838,29,168,5.065,9.7718,205.648
COMP_80839,10,0,4.7702,9.7732,191.4664
COMP_80839,10,24,4.93,10.7087,193.4393
COMP_80839,10,96,4.9718,11.1413,196.3283
COMP_80839,10,168,4.9345,11.2348,197.461
COMP_80840,28,0,4.6392,10.107,200.0045
COMP_80840,28,24,4.6366,11.1121,202.6365
COMP_80840,28,96,4.8802,11.3599,204.7759
COMP_80840,28,168,4.6201,11.495,206.1467
COMP_80841,49,0,4.2065,9.7137,202.8118
COMP_80841,49,24,4.2672,10.4546,205.2837
COMP_80841,49,96,4.3236,10.9566,207.766
COMP_80841,49,168,4.2722,11.3018,209.7507
COMP_80842,11,0,4.8981,9.7586,198.8065
COMP_80842,11,24,4.8917,10.8139,201.3848
COMP_80842,11,96,4.8937,11.2367,203.6146
COMP_80842,11,168,5.1114,11.3927,205.5922
COMP_80843,7,0,5.409,9.8511,199.6042
COMP_80843,7,24,5.2202,10.7452,202.1495
COMP_80843,7,96,5.4403,11.2873,204.7075
COMP_80843,7,168,5.4682,11.4439,206.5033
COMP_80844,9,0,5.3644,11.0673,199.5065
COMP_80844,9,24,5.4981,12.3572,202.2093
COMP_80844,9,96,5.6006,12.4976,204.5322
COMP_80844,9,168,5.4982,12.6426,206.3155
COMP_80845,34,0,5.7817,9.3048,195.1931
COMP_80845,34,24,5.7886,10.1196,197.0593
COMP_80845,34,96,5.5576,10.6805,199.4572
COMP_80845,34,168,5.5703,10.7266,201.5372
COMP_80846,35,0,4.4975,9.2301,208.1919
COMP_80846,35,24,4.4981,9.879,210.2922
COMP_80846,35,96,4.5138,10.2284,212.9727
COMP_80846,35,168,4.4564,10.7619,214.6893
COMP_80847,12,0,4.9507,8.944,200.0451
COMP_80847,12,24,5.0227,10.0702,202.4572
COMP_80847,12,96,4.9608,10.4803,204.5111
COMP_80847,12,168,4.7591,10.6806,206.6482
COMP_80848,26,0,4.3752,9.9992,197.5813
COMP_80848,26,24,4.5031,10.9421,199.5328
COMP_80848,26,96,4.3553,11.3168,201.8177
COMP_80848,26,168,4.3368,11.4992,203.9047
COMP_80849,39,0,5.5632,10.6715,193.9326
COMP_80849,39,24,5.4171,11.4385,196.2858
COMP_80849,39,96,5.6338,12.0442,198.6086
COMP_80849,39,168,5.5826,11.9866,200.6672
COMP_80850,1,0,4.8865,9.201,197.6008
COMP_80850,1,24,4.8438,10.249,199.9883
COMP_80850,1,96,4.6964,10.7038,202.3515
COMP_80850,1,168,4.6796,10.8137,203.9417
COMP_80851,27,0,5.0044,9.9257,196.4088
COMP_80851,27,24,5.1194,10.8832,198.6398
COMP_80851,27,96,5.1655,11.0806,201.5205
COMP_80851,27,168,5.1037,11.2988,202.7191
COMP_80852,33,0,4.4172,10.0462,202.0395
COMP_80852,33,24,4.4864,11.0028,204.4468
COMP_80852,33,96,4.3138,11.2461,207.4062
COMP_80852,33,168,4.5661,11.6179,208.3193
COMP_80853,20,0,5.5603,10.9196,203.1992
COMP_80853,20,24,5.7173,11.8145,205.4941
COMP_80853,20,96,5.7214,12.2134,208.1327
COMP_80853,20,168,5.6271,12.2629,209.9463
COMP_80854,5,0,4.8665,11.0903,201.9431
COMP_80854,5,24,4.955,12.5768,204.7288
COMP_80854,5,96,5.0461,12.5643,207.1251
COMP_80854,5,168,4.8682,12.8215,208.4232
COMP_80855,38,0,4.6297,8.9034,205.6785
COMP_80855,38,24,4.3528,9.6438,208.1643
COMP_80855,38,96,4.5806,10.2975,210.277
COMP_80855,38,168,4.4371,10.1968,212.1798
COMP_80856,25,0,5.0538,10.9138,212.3636
COMP_80856,25,24,4.8627,12.0125,214.6395
COMP_80856,25,96,5.0763,12.2272,217.2717
COMP_80856,25,168,5.0699,12.3424,218.7585
COMP_80857,35,0,4.4599,9.3768,207.3296
COMP_80857,35,24,4.3558,10.2837,210.4629
COMP_80857,35,96,4.2492,10.6423,212.4833
COMP_80857,35,168,4.4199,10.7991,214.2649
COMP_80858,39,0,5.1448,10.5383,194.8003
COMP_80858,39,24,5.4724,11.3742,196.7555
COMP_80858,39,96,5.1685,11.8994,198.8364
COMP_80858,39,168,5.1056,12.0303,200.9815
COMP_80859,17,0,5.2624,11.139,193.0027
COMP_80859,17,24,5.1472,11.7834,195.3387
COMP_80859,17,96,5.2805,12.4135,198.0628
COMP_80859,17,168,5.0686,12.6155,199.5831
COMP_80860,41,0,4.5956,10.9476,206.9497
COMP_80860,41,24,4.4753,11.8021,209.5819
COMP_80860,41,96,4.6456,12.1909,211.8139
COMP_80860,41,168,4.6288,12.4012,213.619
COMP_80861,42,0,4.6081,9.4346,192.3002
COMP_80861,42,24,4.6105,10.4724,194.4875
COMP_80861,42,96,4.6523,10.8394,196.6613
COMP_80861,42,168,4.494,10.8059,198.3404
COMP_80862,38,0,4.3998,9.8517,205.3944
COMP_80862,38,24,4.4525,10.8361,207.8346
COMP_80862,38,96,4.5133,11.2905,210.6832
COMP_80862,38,168,4.4483,11.3525,212.1029
COMP_80863,4,0,4.8523,11.5206,197.69
COMP_80863,4,24,5.0831,12.2762,200.3787
COMP_80863,4,96,4.9516,12.7637,202.8405
COMP_80863,4,168,4.9668,12.8129,203.9852
COMP_80864,25,0,4.9463,10.7171,212.2532
COMP_80864,25,24,4.93,11.7814,215.3318
COMP_80864,25,96,4.8409,12.1999,217.1663
COMP_80864,25,168,4.8858,12.4101,218.8052
COMP_80865,10,0,4.5842,9.0587,190.8756
COMP_80865,10,24,4.5325,10.0883,193.1126
COMP_80865,10,96,4.6408,10.5964,195.5148
COMP_80865,10,168,4.5451,10.9013,197.249
COMP_80866,49,0,4.415,9.8984,199.4057
COMP_80866,49,24,4.2968,10.8831,202.3523
COMP_80866,49,96,4.3978,11.061,204.4601
COMP_80866,49,168,4.3088,11.2754,206.1308
COMP_80867,15,0,4.3791,11.4739,200.6806
COMP_80867,15,24,4.7052,12.3793,203.0179
COMP_80867,15,96,4.399,12.8182,205.2914
COMP_80867,15,168,4.292,13.0639,207.1082
COMP_80868,18,0,4.4918,10.107,205.1956
COMP_80868,18,24,4.4929,11.1387,207.3845
COMP_80868,18,96,4.4029,11.5621,209.7279
COMP_80868,18,168,4.5448,11.6832,211.667
COMP_80869,4,0,4.9089,11.2455,199.8358
COMP_80869,4,24,4.8208,12.2174,202.4469
COMP_80869,4,96,4.7758,12.6575,205.2421
COMP_80869,4,168,4.6779,12.6129,206.8185
COMP_80870,6,0,5.9567,9.1656,207.2391
COMP_80870,6,24,5.992,10.2004,209.4833
COMP_80870,6,96,6.0283,10.4477,212.0913
COMP_80870,6,168,5.7451,10.852,213.8465
COMP_80871,2,0,4.9454,9.5002,198.5294
COMP_80871,2,24,4.8784,10.7234,200.3974
COMP_80871,2,96,4.9067,10.8599,203.3415
COMP_80871,2,168,5.0446,11.2222,204.7284
COMP_80872,24,0,4.9067,7.6249,200.8913
COMP_80872,24,24,4.9951,8.6034,203.7406
COMP_80872,24,96,4.8838,8.9749,206.6275
COMP_80872,24,168,4.8641,9.1194,207.8304
COMP_80873,9,0,5.3945,11.1902,200.6273
COMP_80873,9,24,5.434,12.3003,203.4272
COMP_80873,9,96,5.4189,12.8093,205.7259
COMP_80873,9,168,5.4283,12.9241,207.3854
COMP_80874,4,0,4.9169,11.3383,199.1785
COMP_80874,4,24,4.7848,12.2562,201.6414
COMP_80874,4,96,4.8702,12.5458,204.1301
COMP_80874,4,168,4.8734,12.947,205.4363
COMP_80875,31,0,5.9577,10.5164,199.7723
COMP_80875,31,24,6.0569,11.4386,201.9858
COMP_80875,31,96,5.8995,11.8482,204.4439
COMP_80875,31,168,5.9526,11.9693,205.815
COMP_80876,31,0,5.913,10.767,199.061
COMP_80876,31,24,5.8836,11.8282,201.9117
COMP_80876,31,96,5.8426,12.1219,204.2559
COMP_80876,31,168,5.9018,12.3963,205.6641
COMP_80877,4,0,5.1294,11.0041,199.583
COMP_80877,4,24,5.1143,11.909,202.767
COMP_80877,4,96,4.993,12.365,204.989
COMP_80877,4,168,5.033,12.561,206.8481
COMP_80878,42,0,4.6321,9.7877,191.1436
COMP_80878,42,24,4.8708,10.7156,193.528
COMP_80878,42,96,4.5943,11.2709,196.0729
COMP_80878,42,168,4.6401,11.3562,197.9214
COMP_80879,18,0,4.3198,10.5213,204.8084
COMP_80879,18,24,4.4323,11.6125,207.5778
COMP_80879,18,96,4.3905,11.9799,209.8681
COMP_80879,18,168,4.3111,12.0405,211.5659
COMP_80880,11,0,4.5391,10.1005,199.2
COMP_80880,11,24,4.5229,11.055,201.9165
COMP_80880,11,96,4.5291,11.2921,204.2863
COMP_80880,11,168,4.487,11.5624,206.0527
COMP_80881,30,0,4.6483,9.908,193.6412
COMP_80881,30,24,4.9149,10.863,196.3741
COMP_80881,30,96,4.8977,11.1047,198.4763
COMP_80881,30,168,4.8505,11.5534,200.3137
COMP_80882,16,0,4.7661,9.9739,200.7545
COMP_80882,16,24,4.6888,11.082,202.7908
COMP_80882,16,96,4.6256,11.4316,205.3389
COMP_80882,16,168,4.594,11.6019,206.7123
COMP_80883,21,0,4.4502,11.6277,195.8299
COMP_80883,21,24,4.4404,12.6213,198.3803
COMP_80883,21,96,4.6317,13.1114,200.6342
COMP_80883,21,168,4.5501,13.183,202.3981
COMP_80884,46,0,4.7391,10.0699,192.2752
COMP_80884,46,24,4.915,11.094,195.0312
COMP_80884,46,96,4.6728,11.5832,197.6915
COMP_80884,46,168,4.7145,12.0046,199.2473
COMP_80885,49,0,4.0806,9.5741,201.1962
COMP_80885,49,24,4.0658,10.4175,203.573
COMP_80885,49,96,4.0307,11.0476,206.3888
COMP_80885,49,168,4.1953,10.9637,207.8689
COMP_80886,40,0,5.2961,10.2727,201.1162
COMP_80886,40,24,5.4833,11.1705,203.6118
COMP_80886,40,96,5.396,11.5649,205.8573
COMP_80886,40,168,5.3954,12.003,207.4201
COMP_80887,21,0,5.1304,11.502,193.8433
COMP_80887,21,24,4.9433,12.5686,196.1399
COMP_80887,21,96,5.1947,12.8554,199.0142
COMP_80887,21,168,5.0477,12.8731,200.2437
COMP_80888,48,0,5.0151,9.4806,203.4276
COMP_80888,48,24,5.179,10.5836,205.9088
COMP_80888,48,96,5.1516,11.1743,208.247
COMP_80888,48,168,5.1172,11.2408,209.9365
COMP_80889,25,0,4.8733,10.5644,211.3728
COMP_80889,25,24,4.8163,11.5587,213.6648
COMP_80889,25,96,4.9711,11.7473,216.4916
COMP_80889,25,168,4.6998,12.0052,217.607
COMP_80890,30,0,4.5191,9.799,193.2276
COMP_80890,30,24,4.5833,10.6225,195.6694
COMP_80890,30,96,4.6761,11.127,197.6249
COMP_80890,30,168,4.4918,11.3432,199.3861
COMP_80891,42,0,5.1499,9.5792,191.025
COMP_80891,42,24,5.1431,10.6275,194.0511
COMP_80891,42,96,4.9721,10.9498,196.1151
COMP_80891,42,168,5.0825,11.4126,197.8861
COMP_80892,5,0,4.8576,10.7612,199.5444
COMP_80892,5,24,4.6614,11.7439,202.5054
COMP_80892,5,96,4.7653,12.1864,204.3899
COMP_80892,5,168,4.9815,12.3444,206.3174
COMP_80893,11,0,4.9142,9.7717,199.2871
COMP_80893,11,24,4.8579,10.6447,201.8518
COMP_80893,11,96,4.884,10.887,204.7421
COMP_80893,11,168,4.8397,11.1199,206.2883
COMP_80894,42,0,4.6895,9.2015,191.1118
COMP_80894,42,24,4.7215,10.0642,193.5043
COMP_80894,42,96,4.6383,10.4351,195.9677
COMP_80894,42,168,4.7796,10.6249,197.5402
COMP_80895,26,0,4.1559,10.8678,194.987
COMP_80895,26,24,4.3134,11.6853,197.2909
COMP_80895,26,96,4.3229,12.1618,200.0123
COMP_80895,26,168,4.1869,12.3635,201.5752
COMP_80896,16,0,4.3014,9.8029,201.7641
COMP_80896,16,24,4.4527,10.6663,203.7678
COMP_80896,16,96,4.3163,11.2221,206.5252
COMP_80896,16,168,4.3186,11.5801,207.9454
COMP_80897,9,0,5.0374,10.5267,200.6053
COMP_80897,9,24,4.7784,11.5358,202.9419
COMP_80897,9,96,4.8842,11.9823,205.4013
COMP_80897,9,168,4.9076,12.0382,207.1429
COMP_80898,44,0,3.9266,9.9142,202.9879
COMP_80898,44,24,3.917,11.3294,205.4967
COMP_80898,44,96,3.9409,11.5017,207.6807
COMP_80898,44,168,3.9139,11.548,209.1353
COMP_80899,4,0,4.9481,11.2442,199.1039
COMP_80899,4,24,5.0867,12.3116,201.643
COMP_80899,4,96,5.2758,12.8282,203.959
COMP_80899,4,168,4.9414,12.8417,205.6933
COMP_80900,3,0,5.8419,10.5199,198.8614
COMP_80900,3,24,5.8469,11.4814,201.253
COMP_80900,3,96,5.8686,11.8808,203.6208
COMP_80900,3,168,5.929,12.1323,205.0012
COMP_80901,38,0,4.2846,9.2759,204.2227
COMP_80901,38,24,4.1374,10.3141,206.4231
COMP_80901,38,96,4.326,10.8221,209.1298
COMP_80901,38,168,4.2533,10.6224,210.7173
COMP_80902,14,0,4.075,11.2029,200.1503
COMP_80902,14,24,2.9134,12.0416,208.9324
COMP_80902,14,96,4.0127,12.6706,198.084
COMP_80902,14,168,6.8379,12.9296,239.6678
COMP_80903,1,0,4.6309,9.2345,199.4004
COMP_80903,1,24,4.5871,10.4136,202.1676
COMP_80903,1,96,4.5902,10.7719,204.274
COMP_80903,1,168,4.58,10.943,205.8851
COMP_80904,48,0,5.323,10.1462,201.2414
COMP_80904,48,24,5.2412,11.0741,204.1607
COMP_80904,48,96,5.4188,11.5328,206.4351
COMP_80904,48,168,5.1959,11.4992,208.0394
COMP_80905,7,0,4.9127,9.2523,201.1616
COMP_80905,7,24,4.906,10.2266,203.264
COMP_80905,7,96,4.9111,10.6188,205.871
COMP_80905,7,168,5.0043,10.7649,207.6797
COMP_80906,15,0,4.7994,11.6361,201.0246
COMP_80906,15,24,4.669,12.5184,204.1371
COMP_80906,15,96,4.8447,13.1096,206.365
COMP_80906,15,168,4.5542,13.1433,207.9159
COMP_80907,19,0,4.3221,9.2575,203.189
COMP_80907,19,24,4.1661,10.0264,205.1346
COMP_80907,19,96,4.0988,10.6694,207.7039
COMP_80907,19,168,4.2458,10.6688,209.0353
COMP_80908,23,0,4.3232,11.4722,192.2468
COMP_80908,23,24,4.2764,12.5904,194.4463
COMP_80908,23,96,4.2566,12.9298,197.1426
COMP_80908,23,168,4.314,13.0313,198.3117
COMP_80909,34,0,5.3772,9.028,195.8653
COMP_80909,34,24,5.4131,10.2032,198.4892
COMP_80909,34,96,5.0917,10.6406,200.8538
COMP_80909,34,168,5.2573,10.773,202.3446
COMP_80910,16,0,4.6161,10.0853,201.5741
COMP_80910,16,24,4.4892,11.0674,204.0441
COMP_80910,16,96,4.5732,11.544,206.6513
COMP_80910,16,168,4.3291,11.5323,207.9892
COMP_80911,4,0,4.7598,11.5522,196.6726
COMP_80911,4,24,4.7333,12.6389,199.3511
COMP_80911,4,96,4.856,12.9962,201.7329
COMP_80911,4,168,4.8027,13.1581,203.2876
COMP_80912,13,0,4.3216,8.8787,211.5072
COMP_80912,13,24,4.3031,9.8328,214.0388
COMP_80912,13,96,4.2492,10.4695,216.87
COMP_80912,13,168,29.9003,65.7095,218.2091
COMP_80913,13,0,4.0338,8.2724,212.1092
COMP_80913,13,24,4.1444,9.3031,214.7411
COMP_80913,13,96,4.1428,9.9005,217.2503
COMP_80913,13,168,4.0881,9.9942,218.2112
COMP_80914,45,0,4.928,8.1248,204.1373
COMP_80914,45,24,4.8846,9.333,206.4297
COMP_80914,45,96,4.9285,9.7372,208.9944
COMP_80914,45,168,4.8992,9.7222,210.7306
COMP_80915,42,0,4.9232,9.1496,190.8402
COMP_80915,42,24,4.8604,10.2669,193.3103
COMP_80915,42,96,4.8853,10.5047,195.8344
COMP_80915,42,168,4.8923,10.7538,197.5952
COMP_80916,30,0,4.8207,9.2677,192.468
COMP_80916,30,24,4.8961,10.28,195.8842
COMP_80916,30,96,4.7291,10.7756,198.0999
COMP_80916,30,168,4.8905,10.9761,199.3386
COMP_80917,19,0,4.0826,9.505,202.3791
COMP_80917,19,24,4.1993,10.5947,205.3557
COMP_80917,19,96,4.2547,10.9454,207.5088
COMP_80917,19,168,4.3967,11.2126,208.8918
COMP_80918,12,0,4.8495,9.2654,200.3478
COMP_80918,12,24,4.8139,10.4793,203.3242
COMP_80918,12,96,4.8905,10.7774,205.3544
COMP_80918,12,168,4.6645,10.8348,207.2577
COMP_80919,8,0,4.4744,10.909,200.3402
COMP_80919,8,24,4.4894,12.0798,202.8212
COMP_80919,8,96,4.5383,12.4889,205.0689
COMP_80919,8,168,4.5738,12.6161,206.9283
COMP_80920,33,0,4.5508,9.8977,200.7416
COMP_80920,33,24,4.6333,10.8954,202.8296
COMP_80920,33,96,4.7239,11.2426,206.0029
COMP_80920,33,168,4.641,11.6087,207.0347
COMP_80921,11,0,4.7894,10.1778,199.873
COMP_80921,11,24,4.6801,11.1992,201.7109
COMP_80921,11,96,4.7966,11.4297,204.3491
COMP_80921,11,168,4.7561,11.8629,206.4913
COMP_80922,39,0,5.0421,10.4769,194.4294
COMP_80922,39,24,5.0376,11.4352,196.7578
COMP_80922,39,96,5.0492,11.9352,199.5016
COMP_80922,39,168,5.2339,11.9528,201.0794
COMP_80923,15,0,4.4934,12.1269,202.5536
COMP_80923,15,24,4.6676,12.9709,204.801
COMP_80923,15,96,4.4871,13.3483,207.3197
COMP_80923,15,168,4.4787,13.4412,208.7016
COMP_80924,0,0,5.18,10.6634,192.5346
COMP_80924,0,24,5.2219,11.5716,195.2671
COMP_80924,0,96,5.2562,12.0221,197.0229
COMP_80924,0,168,5.201,11.9708,198.8526
COMP_80925,15,0,4.5546,11.4439,202.1439
COMP_80925,15,24,4.5506,12.4466,204.4757
COMP_80925,15,96,4.5304,12.7944,207.1015
COMP_80925,15,168,4.412,13.0047,208.5322
COMP_80926,5,0,4.8565,10.6717,201.1642
COMP_80926,5,24,5.0772,11.4518,204.3524
COMP_80926,5,96,4.9151,11.9777,206.283
COMP_80926,5,168,4.984,12.3492,207.7252
COMP_80927,19,0,4.3522,9.8139,202.9795
COMP_80927,19,24,4.4479,10.6963,205.2314
COMP_80927,19,96,4.5241,11.1199,208.2438
COMP_80927,19,168,4.384,11.2459,209.8242
COMP_80928,5,0,5.1045,11.5575,202.9201
COMP_80928,5,24,4.9695,12.5176,205.275
COMP_80928,5,96,5.0101,12.9619,207.6024
COMP_80928,5,168,4.9958,12.8045,209.4978
COMP_80929,34,0,4.7945,9.541,194.9585
COMP_80929,34,24,5.0517,10.5292,197.6025
COMP_80929,34,96,4.8743,10.9877,199.6447
COMP_80929,34,168,4.9573,11.2145,201.4709
COMP_80930,40,0,5.5885,9.5431,199.3729
COMP_80930,40,24,5.4074,10.5292,202.266
COMP_80930,40,96,5.3926,10.9705,204.7599
COMP_80930,40,168,5.3669,11.214,205.9468
COMP_80931,2,0,5.3568,8.941,197.6466
COMP_80931,2,24,5.3578,10.0669,200.6134
COMP_80931,2,96,5.3963,10.314,202.6379
COMP_80931,2,168,5.331,10.5931,204.2347
COMP_80932,20,0,5.5578,9.9449,205.5517
COMP_80932,20,24,5.6876,10.8006,208.2184
COMP_80932,20,96,5.7664,11.1832,210.4007
COMP_80932,20,168,5.6309,11.6456,212.3668
COMP_80933,6,0,5.8585,9.3865,209.3149
COMP_80933,6,24,5.9161,10.103,212.0135
COMP_80933,6,96,5.8068,10.5647,214.1424
COMP_80933,6,168,5.7365,10.7031,215.6223
COMP_80934,13,0,4.2081,9.112,213.4186
COMP_80934,13,24,4.2869,10.0729,216.0547
COMP_80934,13,96,4.2237,10.3243,218.2029
COMP_80934,13,168,4.2646,10.6827,219.7479
COMP_80935,29,0,5.1392,8.4601,197.8984
COMP_80935,29,24,4.9868,9.1616,200.6117
COMP_80935,29,96,5.0675,9.6967,202.4629
COMP_80935,29,168,5.1886,9.7348,204.2678
COMP_80936,21,0,4.9443,11.7269,197.2242
COMP_80936,21,24,4.7756,12.6262,199.855
COMP_80936,21,96,4.7581,12.9563,201.936
COMP_80936,21,168,4.791,13.1064,203.5415
COMP_80937,13,0,4.1831,8.5163,211.8204
COMP_80937,13,24,4.1655,9.6997,214.0701
COMP_80937,13,96,4.0493,9.9838,216.8203
COMP_80937,13,168,4.1865,10.2848,218.298
COMP_80938,24,0,5.0278,7.2553,203.5834
COMP_80938,24,24,5.0894,8.0962,206.4221
COMP_80938,24,96,5.0598,8.5912,208.6216
COMP_80938,24,168,5.1317,8.6095,210.1207
COMP_80939,2,0,5.2018,9.3174,198.5148
COMP_80939,2,24,5.2425,10.5564,200.9342
COMP_80939,2,96,5.2878,10.618,203.2611
COMP_80939,2,168,5.3336,10.7879,204.4148
COMP_80940,4,0,4.8994,10.7508,198.0164
COMP_80940,4,24,4.8721,11.8393,200.658
COMP_80940,4,96,4.9642,11.9939,202.6057
